user_id,song_id,created_at,updated_at
54356,60469,2025-07-23T11:01:33.868137,2025-08-19T15:03:57.399941
54356,88258,2025-07-23T11:01:33.868137,2025-08-19T15:03:57.399941
40009,35986,2025-01-20T05:52:13.361754,2025-03-22T12:12:40.526111
40009,12853,2025-01-20T05:52:13.361754,2025-03-22T12:12:40.526111
40009,67137,2025-01-20T05:52:13.361754,2025-03-22T12:12:40.526111
40009,22932,2025-01-20T05:52:13.361754,2025-03-22T12:12:40.526111
40009,13973,2025-01-20T05:52:13.361754,2025-03-22T12:12:40.526111
96391,80063,2023-11-13T13:38:07.659878,2023-12-05T04:37:05.194942
96391,84981,2023-11-13T13:38:07.659878,2023-12-05T04:37:05.194942
96391,51671,2023-11-13T13:38:07.659878,2023-12-05T04:37:05.194942
96391,23941,2023-11-13T13:38:07.659878,2023-12-05T04:37:05.194942
96391,86055,2023-11-13T13:38:07.659878,2023-12-05T04:37:05.194942
75062,29248,2023-08-23T11:10:19.325192,2025-04-23T09:34:42.320989
75062,82198,2023-08-23T11:10:19.325192,2025-04-23T09:34:42.320989
75062,86472,2023-08-23T11:10:19.325192,2025-04-23T09:34:42.320989
75062,48223,2023-08-23T11:10:19.325192,2025-04-23T09:34:42.320989
75062,1379,2023-08-23T11:10:19.325192,2025-04-23T09:34:42.320989
21061,76591,2025-04-09T23:46:41.426775,2025-08-08T06:09:07.659898
21061,65870,2025-04-09T23:46:41.426775,2025-08-08T06:09:07.659898
21061,40063,2025-04-09T23:46:41.426775,2025-08-08T06:09:07.659898
21061,76970,2025-04-09T23:46:41.426775,2025-08-08T06:09:07.659898
21061,65786,2025-04-09T23:46:41.426775,2025-08-08T06:09:07.659898
74283,31564,2025-02-10T04:46:51.587476,2025-06-08T19:31:47.357378
74283,20006,2025-02-10T04:46:51.587476,2025-06-08T19:31:47.357378
74283,43821,2025-02-10T04:46:51.587476,2025-06-08T19:31:47.357378
74283,96295,2025-02-10T04:46:51.587476,2025-06-08T19:31:47.357378
74283,2541,2025-02-10T04:46:51.587476,2025-06-08T19:31:47.357378
56481,47559,2023-09-02T17:30:37.897819,2024-10-27T18:48:00.327269
56481,65892,2023-09-02T17:30:37.897819,2024-10-27T18:48:00.327269
56481,65014,2023-09-02T17:30:37.897819,2024-10-27T18:48:00.327269
56481,4786,2023-09-02T17:30:37.897819,2024-10-27T18:48:00.327269
56481,24042,2023-09-02T17:30:37.897819,2024-10-27T18:48:00.327269
48550,66441,2025-07-04T07:07:10.279912,2025-07-06T23:11:40.370451
48550,40720,2025-07-04T07:07:10.279912,2025-07-06T23:11:40.370451
48550,9427,2025-07-04T07:07:10.279912,2025-07-06T23:11:40.370451
48550,79636,2025-07-04T07:07:10.279912,2025-07-06T23:11:40.370451
48550,78727,2025-07-04T07:07:10.279912,2025-07-06T23:11:40.370451
78606,89519,2025-04-13T08:47:48.347829,2025-05-22T15:09:21.957011
78606,13625,2025-04-13T08:47:48.347829,2025-05-22T15:09:21.957011
78606,29095,2025-04-13T08:47:48.347829,2025-05-22T15:09:21.957011
78606,28431,2025-04-13T08:47:48.347829,2025-05-22T15:09:21.957011
78606,22876,2025-04-13T08:47:48.347829,2025-05-22T15:09:21.957011
32967,28646,2023-12-11T13:40:48.794555,2024-05-31T09:32:16.023384
32967,22822,2023-12-11T13:40:48.794555,2024-05-31T09:32:16.023384
32967,49821,2023-12-11T13:40:48.794555,2024-05-31T09:32:16.023384
32967,7908,2023-12-11T13:40:48.794555,2024-05-31T09:32:16.023384
32967,39576,2023-12-11T13:40:48.794555,2024-05-31T09:32:16.023384
61947,93539,2023-10-22T20:44:59.043984,2024-09-17T12:58:51.126954
61947,86472,2023-10-22T20:44:59.043984,2024-09-17T12:58:51.126954
61947,80035,2023-10-22T20:44:59.043984,2024-09-17T12:58:51.126954
61947,73068,2023-10-22T20:44:59.043984,2024-09-17T12:58:51.126954
61947,92989,2023-10-22T20:44:59.043984,2024-09-17T12:58:51.126954
72349,54057,2024-03-17T04:24:30.864768,2024-12-12T03:03:33.618717
72349,66271,2024-03-17T04:24:30.864768,2024-12-12T03:03:33.618717
72349,23410,2024-03-17T04:24:30.864768,2024-12-12T03:03:33.618717
72349,42348,2024-03-17T04:24:30.864768,2024-12-12T03:03:33.618717
72349,12271,2024-03-17T04:24:30.864768,2024-12-12T03:03:33.618717
64611,94759,2024-01-12T18:24:51.733628,2024-12-23T02:43:41.920136
64611,77077,2024-01-12T18:24:51.733628,2024-12-23T02:43:41.920136
64611,64324,2024-01-12T18:24:51.733628,2024-12-23T02:43:41.920136
64611,3753,2024-01-12T18:24:51.733628,2024-12-23T02:43:41.920136
64611,74180,2024-01-12T18:24:51.733628,2024-12-23T02:43:41.920136
16017,80126,2023-10-16T16:04:30.810559,2024-04-09T03:42:20.386511
16017,54383,2023-10-16T16:04:30.810559,2024-04-09T03:42:20.386511
16017,41854,2023-10-16T16:04:30.810559,2024-04-09T03:42:20.386511
16017,37397,2023-10-16T16:04:30.810559,2024-04-09T03:42:20.386511
16017,66441,2023-10-16T16:04:30.810559,2024-04-09T03:42:20.386511
43803,86182,2024-04-24T23:37:34.227485,2025-05-21T08:36:10.318430
43803,65433,2024-04-24T23:37:34.227485,2025-05-21T08:36:10.318430
43803,81458,2024-04-24T23:37:34.227485,2025-05-21T08:36:10.318430
43803,32122,2024-04-24T23:37:34.227485,2025-05-21T08:36:10.318430
43803,24042,2024-04-24T23:37:34.227485,2025-05-21T08:36:10.318430
71949,7677,2024-09-12T08:25:17.115141,2025-06-29T03:40:58.876300
71949,7583,2024-09-12T08:25:17.115141,2025-06-29T03:40:58.876300
71949,4597,2024-09-12T08:25:17.115141,2025-06-29T03:40:58.876300
71949,81082,2024-09-12T08:25:17.115141,2025-06-29T03:40:58.876300
71949,55455,2024-09-12T08:25:17.115141,2025-06-29T03:40:58.876300
17639,10932,2025-01-24T11:56:40.872353,2025-06-23T18:47:54.512053
17639,60729,2025-01-24T11:56:40.872353,2025-06-23T18:47:54.512053
17639,55536,2025-01-24T11:56:40.872353,2025-06-23T18:47:54.512053
17639,26767,2025-01-24T11:56:40.872353,2025-06-23T18:47:54.512053
17639,60348,2025-01-24T11:56:40.872353,2025-06-23T18:47:54.512053
86136,80897,2024-11-09T06:00:53.719343,2025-05-31T10:15:58.872218
86136,31546,2024-11-09T06:00:53.719343,2025-05-31T10:15:58.872218
86136,83006,2024-11-09T06:00:53.719343,2025-05-31T10:15:58.872218
86136,85539,2024-11-09T06:00:53.719343,2025-05-31T10:15:58.872218
86136,79672,2024-11-09T06:00:53.719343,2025-05-31T10:15:58.872218
81184,38474,2025-06-10T04:18:42.601490,2025-08-14T22:27:47.448430
81184,11254,2025-06-10T04:18:42.601490,2025-08-14T22:27:47.448430
81184,51289,2025-06-10T04:18:42.601490,2025-08-14T22:27:47.448430
81184,63789,2025-06-10T04:18:42.601490,2025-08-14T22:27:47.448430
81184,34322,2025-06-10T04:18:42.601490,2025-08-14T22:27:47.448430
14973,9644,2025-06-24T03:34:59.611907,2025-07-26T03:06:02.038566
14973,64803,2025-06-24T03:34:59.611907,2025-07-26T03:06:02.038566
14973,79607,2025-06-24T03:34:59.611907,2025-07-26T03:06:02.038566
14973,26692,2025-06-24T03:34:59.611907,2025-07-26T03:06:02.038566
14973,71801,2025-06-24T03:34:59.611907,2025-07-26T03:06:02.038566
34121,31546,2023-08-25T16:58:37.611991,2023-09-06T06:57:37.163428
34121,3213,2023-08-25T16:58:37.611991,2023-09-06T06:57:37.163428
34121,51671,2023-08-25T16:58:37.611991,2023-09-06T06:57:37.163428
34121,22108,2023-08-25T16:58:37.611991,2023-09-06T06:57:37.163428
34121,1192,2023-08-25T16:58:37.611991,2023-09-06T06:57:37.163428
95728,77077,2024-06-29T05:47:42.512697,2024-08-13T02:18:33.416461
95728,99055,2024-06-29T05:47:42.512697,2024-08-13T02:18:33.416461
95728,87309,2024-06-29T05:47:42.512697,2024-08-13T02:18:33.416461
95728,60153,2024-06-29T05:47:42.512697,2024-08-13T02:18:33.416461
95728,80517,2024-06-29T05:47:42.512697,2024-08-13T02:18:33.416461
8855,2515,2024-05-23T09:18:48.275098,2024-06-10T19:55:03.532180
8855,12853,2024-05-23T09:18:48.275098,2024-06-10T19:55:03.532180
8855,19471,2024-05-23T09:18:48.275098,2024-06-10T19:55:03.532180
8855,23618,2024-05-23T09:18:48.275098,2024-06-10T19:55:03.532180
8855,92888,2024-05-23T09:18:48.275098,2024-06-10T19:55:03.532180
19614,56832,2025-04-24T17:55:41.652084,2025-07-27T06:32:53.255569
19614,73476,2025-04-24T17:55:41.652084,2025-07-27T06:32:53.255569
19614,11563,2025-04-24T17:55:41.652084,2025-07-27T06:32:53.255569
19614,26423,2025-04-24T17:55:41.652084,2025-07-27T06:32:53.255569
19614,2263,2025-04-24T17:55:41.652084,2025-07-27T06:32:53.255569
75761,86849,2025-08-04T12:53:45.406818,2025-08-16T16:55:05.766632
75761,94968,2025-08-04T12:53:45.406818,2025-08-16T16:55:05.766632
75761,63724,2025-08-04T12:53:45.406818,2025-08-16T16:55:05.766632
75761,83341,2025-08-04T12:53:45.406818,2025-08-16T16:55:05.766632
75761,61697,2025-08-04T12:53:45.406818,2025-08-16T16:55:05.766632
59947,95995,2024-06-05T05:30:05.127967,2024-06-12T04:40:55.627130
59947,46284,2024-06-05T05:30:05.127967,2024-06-12T04:40:55.627130
59947,36216,2024-06-05T05:30:05.127967,2024-06-12T04:40:55.627130
59947,70934,2024-06-05T05:30:05.127967,2024-06-12T04:40:55.627130
59947,77625,2024-06-05T05:30:05.127967,2024-06-12T04:40:55.627130
90638,54550,2023-10-13T16:21:17.273281,2025-01-01T12:57:24.759304
90638,15048,2023-10-13T16:21:17.273281,2025-01-01T12:57:24.759304
90638,91131,2023-10-13T16:21:17.273281,2025-01-01T12:57:24.759304
90638,81678,2023-10-13T16:21:17.273281,2025-01-01T12:57:24.759304
90638,84981,2023-10-13T16:21:17.273281,2025-01-01T12:57:24.759304
83123,34530,2024-07-18T11:36:24.184176,2025-06-06T14:16:34.754449
83123,95791,2024-07-18T11:36:24.184176,2025-06-06T14:16:34.754449
83123,60642,2024-07-18T11:36:24.184176,2025-06-06T14:16:34.754449
83123,14225,2024-07-18T11:36:24.184176,2025-06-06T14:16:34.754449
83123,23410,2024-07-18T11:36:24.184176,2025-06-06T14:16:34.754449
22632,79775,2024-09-01T20:01:56.687032,2024-09-17T22:43:46.803365
22632,33443,2024-09-01T20:01:56.687032,2024-09-17T22:43:46.803365
22632,99118,2024-09-01T20:01:56.687032,2024-09-17T22:43:46.803365
22632,94049,2024-09-01T20:01:56.687032,2024-09-17T22:43:46.803365
22632,96151,2024-09-01T20:01:56.687032,2024-09-17T22:43:46.803365
84781,6161,2025-07-12T07:41:26.690380,2025-07-22T01:19:45.554000
84781,97933,2025-07-12T07:41:26.690380,2025-07-22T01:19:45.554000
84781,16003,2025-07-12T07:41:26.690380,2025-07-22T01:19:45.554000
84781,19471,2025-07-12T07:41:26.690380,2025-07-22T01:19:45.554000
84781,87445,2025-07-12T07:41:26.690380,2025-07-22T01:19:45.554000
83735,3830,2024-09-15T05:30:38.110290,2025-04-03T16:41:20.879216
83735,14278,2024-09-15T05:30:38.110290,2025-04-03T16:41:20.879216
83735,81678,2024-09-15T05:30:38.110290,2025-04-03T16:41:20.879216
83735,92380,2024-09-15T05:30:38.110290,2025-04-03T16:41:20.879216
83735,13115,2024-09-15T05:30:38.110290,2025-04-03T16:41:20.879216
66454,22706,2024-02-13T04:32:57.854083,2024-12-31T19:11:57.587862
66454,90967,2024-02-13T04:32:57.854083,2024-12-31T19:11:57.587862
66454,65911,2024-02-13T04:32:57.854083,2024-12-31T19:11:57.587862
66454,62151,2024-02-13T04:32:57.854083,2024-12-31T19:11:57.587862
66454,34644,2024-02-13T04:32:57.854083,2024-12-31T19:11:57.587862
44418,93,2024-04-15T07:50:30.584503,2025-05-28T15:29:06.583479
44418,58083,2024-04-15T07:50:30.584503,2025-05-28T15:29:06.583479
44418,65911,2024-04-15T07:50:30.584503,2025-05-28T15:29:06.583479
44418,55194,2024-04-15T07:50:30.584503,2025-05-28T15:29:06.583479
44418,25597,2024-04-15T07:50:30.584503,2025-05-28T15:29:06.583479
1440,84351,2024-09-28T15:21:15.345318,2024-10-07T02:22:41.845456
1440,93017,2024-09-28T15:21:15.345318,2024-10-07T02:22:41.845456
1440,59176,2024-09-28T15:21:15.345318,2024-10-07T02:22:41.845456
1440,28098,2024-09-28T15:21:15.345318,2024-10-07T02:22:41.845456
1440,79041,2024-09-28T15:21:15.345318,2024-10-07T02:22:41.845456
7822,11375,2025-04-15T19:44:42.169645,2025-07-15T09:20:55.107902
7822,73074,2025-04-15T19:44:42.169645,2025-07-15T09:20:55.107902
7822,56006,2025-04-15T19:44:42.169645,2025-07-15T09:20:55.107902
7822,1192,2025-04-15T19:44:42.169645,2025-07-15T09:20:55.107902
7822,34322,2025-04-15T19:44:42.169645,2025-07-15T09:20:55.107902
16941,35254,2024-10-25T09:45:16.658246,2025-03-14T00:43:57.424328
16941,16492,2024-10-25T09:45:16.658246,2025-03-14T00:43:57.424328
16941,71990,2024-10-25T09:45:16.658246,2025-03-14T00:43:57.424328
16941,13973,2024-10-25T09:45:16.658246,2025-03-14T00:43:57.424328
16941,30246,2024-10-25T09:45:16.658246,2025-03-14T00:43:57.424328
15892,9644,2024-11-22T16:28:57.809323,2025-02-21T11:10:43.984432
15892,31564,2024-11-22T16:28:57.809323,2025-02-21T11:10:43.984432
15892,31563,2024-11-22T16:28:57.809323,2025-02-21T11:10:43.984432
15892,43276,2024-11-22T16:28:57.809323,2025-02-21T11:10:43.984432
15892,74196,2024-11-22T16:28:57.809323,2025-02-21T11:10:43.984432
90551,25383,2023-10-16T05:42:06.170662,2024-04-23T06:34:29.021307
90551,32729,2023-10-16T05:42:06.170662,2024-04-23T06:34:29.021307
90551,99118,2023-10-16T05:42:06.170662,2024-04-23T06:34:29.021307
90551,11475,2023-10-16T05:42:06.170662,2024-04-23T06:34:29.021307
90551,75850,2023-10-16T05:42:06.170662,2024-04-23T06:34:29.021307
95219,88855,2024-08-19T11:38:22.573796,2025-03-11T12:18:52.294518
95219,39064,2024-08-19T11:38:22.573796,2025-03-11T12:18:52.294518
95219,22446,2024-08-19T11:38:22.573796,2025-03-11T12:18:52.294518
95219,51296,2024-08-19T11:38:22.573796,2025-03-11T12:18:52.294518
95219,97930,2024-08-19T11:38:22.573796,2025-03-11T12:18:52.294518
27108,81227,2025-06-19T10:00:45.329721,2025-08-14T22:52:24.731139
27108,41275,2025-06-19T10:00:45.329721,2025-08-14T22:52:24.731139
27108,24042,2025-06-19T10:00:45.329721,2025-08-14T22:52:24.731139
27108,92124,2025-06-19T10:00:45.329721,2025-08-14T22:52:24.731139
27108,34726,2025-06-19T10:00:45.329721,2025-08-14T22:52:24.731139
52979,37212,2023-10-11T18:47:53.395679,2024-05-18T10:34:34.472575
52979,58471,2023-10-11T18:47:53.395679,2024-05-18T10:34:34.472575
52979,41924,2023-10-11T18:47:53.395679,2024-05-18T10:34:34.472575
52979,86436,2023-10-11T18:47:53.395679,2024-05-18T10:34:34.472575
52979,60331,2023-10-11T18:47:53.395679,2024-05-18T10:34:34.472575
74124,83317,2024-06-17T05:10:43.661721,2025-03-30T08:34:58.282294
74124,13625,2024-06-17T05:10:43.661721,2025-03-30T08:34:58.282294
74124,76751,2024-06-17T05:10:43.661721,2025-03-30T08:34:58.282294
74124,51345,2024-06-17T05:10:43.661721,2025-03-30T08:34:58.282294
74124,54550,2024-06-17T05:10:43.661721,2025-03-30T08:34:58.282294
37828,87222,2025-02-16T08:02:09.436983,2025-03-30T08:35:52.366002
37828,94029,2025-02-16T08:02:09.436983,2025-03-30T08:35:52.366002
37828,78727,2025-02-16T08:02:09.436983,2025-03-30T08:35:52.366002
37828,65664,2025-02-16T08:02:09.436983,2025-03-30T08:35:52.366002
37828,8,2025-02-16T08:02:09.436983,2025-03-30T08:35:52.366002
63899,55623,2025-05-19T23:49:37.493521,2025-06-10T14:51:44.366351
63899,14278,2025-05-19T23:49:37.493521,2025-06-10T14:51:44.366351
63899,2728,2025-05-19T23:49:37.493521,2025-06-10T14:51:44.366351
63899,12522,2025-05-19T23:49:37.493521,2025-06-10T14:51:44.366351
63899,85310,2025-05-19T23:49:37.493521,2025-06-10T14:51:44.366351
90163,59635,2025-05-15T02:52:43.145816,2025-06-20T15:26:30.253790
90163,42418,2025-05-15T02:52:43.145816,2025-06-20T15:26:30.253790
90163,72163,2025-05-15T02:52:43.145816,2025-06-20T15:26:30.253790
90163,51041,2025-05-15T02:52:43.145816,2025-06-20T15:26:30.253790
90163,90793,2025-05-15T02:52:43.145816,2025-06-20T15:26:30.253790
16225,38793,2023-09-03T01:31:56.878428,2023-12-28T08:25:05.528405
16225,96622,2023-09-03T01:31:56.878428,2023-12-28T08:25:05.528405
16225,71471,2023-09-03T01:31:56.878428,2023-12-28T08:25:05.528405
16225,83592,2023-09-03T01:31:56.878428,2023-12-28T08:25:05.528405
16225,51041,2023-09-03T01:31:56.878428,2023-12-28T08:25:05.528405
21023,52005,2025-07-13T14:03:54.242535,2025-08-14T15:43:27.692988
21023,81082,2025-07-13T14:03:54.242535,2025-08-14T15:43:27.692988
21023,88258,2025-07-13T14:03:54.242535,2025-08-14T15:43:27.692988
21023,89236,2025-07-13T14:03:54.242535,2025-08-14T15:43:27.692988
21023,3195,2025-07-13T14:03:54.242535,2025-08-14T15:43:27.692988
61733,71771,2025-05-18T02:10:34.621633,2025-08-09T17:57:29.581842
61733,86436,2025-05-18T02:10:34.621633,2025-08-09T17:57:29.581842
61733,94522,2025-05-18T02:10:34.621633,2025-08-09T17:57:29.581842
61733,54696,2025-05-18T02:10:34.621633,2025-08-09T17:57:29.581842
61733,49144,2025-05-18T02:10:34.621633,2025-08-09T17:57:29.581842
30203,78658,2024-11-07T18:47:20.614232,2025-05-16T00:36:07.122647
30203,82023,2024-11-07T18:47:20.614232,2025-05-16T00:36:07.122647
30203,82813,2024-11-07T18:47:20.614232,2025-05-16T00:36:07.122647
30203,83668,2024-11-07T18:47:20.614232,2025-05-16T00:36:07.122647
30203,17494,2024-11-07T18:47:20.614232,2025-05-16T00:36:07.122647
41760,32711,2025-03-15T23:50:51.286219,2025-06-21T08:49:56.389477
41760,86849,2025-03-15T23:50:51.286219,2025-06-21T08:49:56.389477
41760,11412,2025-03-15T23:50:51.286219,2025-06-21T08:49:56.389477
41760,83668,2025-03-15T23:50:51.286219,2025-06-21T08:49:56.389477
41760,98658,2025-03-15T23:50:51.286219,2025-06-21T08:49:56.389477
61230,61491,2025-01-11T01:21:33.552392,2025-02-17T15:54:16.405249
61230,70660,2025-01-11T01:21:33.552392,2025-02-17T15:54:16.405249
61230,88759,2025-01-11T01:21:33.552392,2025-02-17T15:54:16.405249
61230,84934,2025-01-11T01:21:33.552392,2025-02-17T15:54:16.405249
61230,51056,2025-01-11T01:21:33.552392,2025-02-17T15:54:16.405249
45187,77488,2025-06-26T13:39:48.167616,2025-08-20T12:49:33.090892
45187,12226,2025-06-26T13:39:48.167616,2025-08-20T12:49:33.090892
45187,8395,2025-06-26T13:39:48.167616,2025-08-20T12:49:33.090892
45187,90793,2025-06-26T13:39:48.167616,2025-08-20T12:49:33.090892
45187,38537,2025-06-26T13:39:48.167616,2025-08-20T12:49:33.090892
54657,13559,2024-04-30T13:52:07.126747,2025-05-30T03:15:45.752023
54657,35986,2024-04-30T13:52:07.126747,2025-05-30T03:15:45.752023
54657,56956,2024-04-30T13:52:07.126747,2025-05-30T03:15:45.752023
54657,21680,2024-04-30T13:52:07.126747,2025-05-30T03:15:45.752023
54657,97957,2024-04-30T13:52:07.126747,2025-05-30T03:15:45.752023
56026,52330,2023-09-19T19:41:14.027863,2024-11-03T23:34:09.727926
56026,59729,2023-09-19T19:41:14.027863,2024-11-03T23:34:09.727926
56026,8597,2023-09-19T19:41:14.027863,2024-11-03T23:34:09.727926
56026,85471,2023-09-19T19:41:14.027863,2024-11-03T23:34:09.727926
56026,75186,2023-09-19T19:41:14.027863,2024-11-03T23:34:09.727926
64630,4531,2024-07-01T17:16:58.700987,2024-10-22T08:53:43.628477
64630,15496,2024-07-01T17:16:58.700987,2024-10-22T08:53:43.628477
64630,78240,2024-07-01T17:16:58.700987,2024-10-22T08:53:43.628477
64630,59884,2024-07-01T17:16:58.700987,2024-10-22T08:53:43.628477
64630,63581,2024-07-01T17:16:58.700987,2024-10-22T08:53:43.628477
44330,62424,2025-04-22T01:05:42.483184,2025-05-20T10:57:18.592325
44330,94522,2025-04-22T01:05:42.483184,2025-05-20T10:57:18.592325
44330,83592,2025-04-22T01:05:42.483184,2025-05-20T10:57:18.592325
44330,6212,2025-04-22T01:05:42.483184,2025-05-20T10:57:18.592325
44330,25990,2025-04-22T01:05:42.483184,2025-05-20T10:57:18.592325
93320,33876,2024-04-24T09:51:29.965735,2025-06-21T21:10:20.383035
93320,70660,2024-04-24T09:51:29.965735,2025-06-21T21:10:20.383035
93320,47850,2024-04-24T09:51:29.965735,2025-06-21T21:10:20.383035
93320,96890,2024-04-24T09:51:29.965735,2025-06-21T21:10:20.383035
93320,33025,2024-04-24T09:51:29.965735,2025-06-21T21:10:20.383035
69765,52330,2024-02-28T23:49:39.825284,2024-07-14T03:14:18.825999
69765,47017,2024-02-28T23:49:39.825284,2024-07-14T03:14:18.825999
69765,21526,2024-02-28T23:49:39.825284,2024-07-14T03:14:18.825999
69765,59910,2024-02-28T23:49:39.825284,2024-07-14T03:14:18.825999
69765,28539,2024-02-28T23:49:39.825284,2024-07-14T03:14:18.825999
63197,12756,2023-10-20T09:29:56.383375,2024-10-03T20:36:27.622711
63197,79607,2023-10-20T09:29:56.383375,2024-10-03T20:36:27.622711
63197,38548,2023-10-20T09:29:56.383375,2024-10-03T20:36:27.622711
63197,60207,2023-10-20T09:29:56.383375,2024-10-03T20:36:27.622711
63197,77854,2023-10-20T09:29:56.383375,2024-10-03T20:36:27.622711
12736,53035,2023-08-23T20:23:09.386408,2024-05-28T16:33:03.499207
12736,65892,2023-08-23T20:23:09.386408,2024-05-28T16:33:03.499207
12736,77267,2023-08-23T20:23:09.386408,2024-05-28T16:33:03.499207
12736,47945,2023-08-23T20:23:09.386408,2024-05-28T16:33:03.499207
12736,71673,2023-08-23T20:23:09.386408,2024-05-28T16:33:03.499207
4196,64865,2023-12-12T13:23:52.282614,2024-07-12T09:50:45.477313
4196,23941,2023-12-12T13:23:52.282614,2024-07-12T09:50:45.477313
4196,59285,2023-12-12T13:23:52.282614,2024-07-12T09:50:45.477313
4196,67631,2023-12-12T13:23:52.282614,2024-07-12T09:50:45.477313
4196,26423,2023-12-12T13:23:52.282614,2024-07-12T09:50:45.477313
18646,84219,2023-11-21T16:35:22.728912,2025-04-20T12:38:06.426189
18646,77615,2023-11-21T16:35:22.728912,2025-04-20T12:38:06.426189
18646,60436,2023-11-21T16:35:22.728912,2025-04-20T12:38:06.426189
18646,48696,2023-11-21T16:35:22.728912,2025-04-20T12:38:06.426189
18646,59861,2023-11-21T16:35:22.728912,2025-04-20T12:38:06.426189
98382,47137,2024-02-25T20:59:35.688879,2024-05-22T04:40:36.416103
98382,75361,2024-02-25T20:59:35.688879,2024-05-22T04:40:36.416103
98382,95124,2024-02-25T20:59:35.688879,2024-05-22T04:40:36.416103
98382,74106,2024-02-25T20:59:35.688879,2024-05-22T04:40:36.416103
98382,49626,2024-02-25T20:59:35.688879,2024-05-22T04:40:36.416103
40682,8509,2025-01-31T18:16:31.954343,2025-06-01T10:19:05.880491
40682,50541,2025-01-31T18:16:31.954343,2025-06-01T10:19:05.880491
40682,2832,2025-01-31T18:16:31.954343,2025-06-01T10:19:05.880491
40682,66210,2025-01-31T18:16:31.954343,2025-06-01T10:19:05.880491
40682,62196,2025-01-31T18:16:31.954343,2025-06-01T10:19:05.880491
84350,23305,2024-10-02T23:56:11.737752,2025-05-26T20:27:06.582225
84350,81534,2024-10-02T23:56:11.737752,2025-05-26T20:27:06.582225
84350,7297,2024-10-02T23:56:11.737752,2025-05-26T20:27:06.582225
84350,49896,2024-10-02T23:56:11.737752,2025-05-26T20:27:06.582225
84350,50653,2024-10-02T23:56:11.737752,2025-05-26T20:27:06.582225
10447,32594,2024-02-17T10:35:57.032908,2025-06-26T20:20:04.246982
10447,30212,2024-02-17T10:35:57.032908,2025-06-26T20:20:04.246982
10447,59884,2024-02-17T10:35:57.032908,2025-06-26T20:20:04.246982
10447,37672,2024-02-17T10:35:57.032908,2025-06-26T20:20:04.246982
10447,71400,2024-02-17T10:35:57.032908,2025-06-26T20:20:04.246982
32187,76591,2024-04-15T02:50:15.990733,2024-06-09T19:18:18.803996
32187,80879,2024-04-15T02:50:15.990733,2024-06-09T19:18:18.803996
32187,96052,2024-04-15T02:50:15.990733,2024-06-09T19:18:18.803996
32187,92585,2024-04-15T02:50:15.990733,2024-06-09T19:18:18.803996
32187,85430,2024-04-15T02:50:15.990733,2024-06-09T19:18:18.803996
58794,87607,2023-09-27T03:18:31.567081,2025-01-21T04:21:57.507216
58794,65870,2023-09-27T03:18:31.567081,2025-01-21T04:21:57.507216
58794,79805,2023-09-27T03:18:31.567081,2025-01-21T04:21:57.507216
58794,59836,2023-09-27T03:18:31.567081,2025-01-21T04:21:57.507216
58794,9451,2023-09-27T03:18:31.567081,2025-01-21T04:21:57.507216
93171,68656,2023-09-21T15:38:36.239721,2023-12-10T00:40:04.215370
93171,43439,2023-09-21T15:38:36.239721,2023-12-10T00:40:04.215370
93171,26692,2023-09-21T15:38:36.239721,2023-12-10T00:40:04.215370
93171,50977,2023-09-21T15:38:36.239721,2023-12-10T00:40:04.215370
93171,55605,2023-09-21T15:38:36.239721,2023-12-10T00:40:04.215370
60463,47559,2024-12-09T02:02:38.521218,2025-05-23T23:46:55.426799
60463,11941,2024-12-09T02:02:38.521218,2025-05-23T23:46:55.426799
60463,94759,2024-12-09T02:02:38.521218,2025-05-23T23:46:55.426799
60463,46201,2024-12-09T02:02:38.521218,2025-05-23T23:46:55.426799
60463,93347,2024-12-09T02:02:38.521218,2025-05-23T23:46:55.426799
45163,10126,2024-06-12T21:13:11.496636,2024-09-08T18:11:12.825549
45163,12360,2024-06-12T21:13:11.496636,2024-09-08T18:11:12.825549
45163,18977,2024-06-12T21:13:11.496636,2024-09-08T18:11:12.825549
45163,25342,2024-06-12T21:13:11.496636,2024-09-08T18:11:12.825549
45163,25782,2024-06-12T21:13:11.496636,2024-09-08T18:11:12.825549
98102,59729,2024-10-24T01:50:41.979668,2025-08-08T20:30:28.308635
98102,85539,2024-10-24T01:50:41.979668,2025-08-08T20:30:28.308635
98102,73334,2024-10-24T01:50:41.979668,2025-08-08T20:30:28.308635
98102,2462,2024-10-24T01:50:41.979668,2025-08-08T20:30:28.308635
98102,84167,2024-10-24T01:50:41.979668,2025-08-08T20:30:28.308635
92429,43813,2025-06-16T00:06:15.710537,2025-07-09T22:29:35.927332
92429,62196,2025-06-16T00:06:15.710537,2025-07-09T22:29:35.927332
92429,36216,2025-06-16T00:06:15.710537,2025-07-09T22:29:35.927332
92429,13814,2025-06-16T00:06:15.710537,2025-07-09T22:29:35.927332
92429,66094,2025-06-16T00:06:15.710537,2025-07-09T22:29:35.927332
1504,73476,2024-04-18T03:45:11.879907,2025-04-01T22:56:49.780275
1504,25342,2024-04-18T03:45:11.879907,2025-04-01T22:56:49.780275
1504,32598,2024-04-18T03:45:11.879907,2025-04-01T22:56:49.780275
1504,52412,2024-04-18T03:45:11.879907,2025-04-01T22:56:49.780275
1504,40063,2024-04-18T03:45:11.879907,2025-04-01T22:56:49.780275
91791,46709,2023-11-04T08:05:54.289144,2024-05-25T20:10:37.588278
